	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
GTPBP1	0.032035038	0.571821	0.041398656	0.8136404	0.8757392	0.4743886	0.18645337	0.63832307	0.80817914	0.06431786	0.19692612	0.45960745	0.48291922	0.4577798	0.9948998	0.51332456
EXOSC6	0.01117536	0.72980523	0.004303797	0.83249325	0.9347371	0.59567344	0.1830996	0.9148767	0.9767991	0.0049268687	0.3093654	0.14287625	0.26714453	0.6551682	0.999801	0.680217
DAG1	0.18595776	0.60353285	0.24285933	0.89658624	0.28814712	0.5375287	0.8134945	0.612315	0.5588746	0.66218275	0.22825558	0.59697455	0.7884218	0.3800242	0.59497756	0.28381103
GP5	0.048541754	0.30336875	0.5833672	0.9624357	0.9047926	0.1481488	0.048734885	0.4523905	0.32912365	0.6730366	0.13276905	0.9639732	0.2409943	0.68148416	0.96759295	0.18559435
SUPV3L1	0.048742794	0.51405376	0.03705189	0.7420816	0.77851236	0.41207495	0.25692272	0.686877	0.88884115	0.09866315	0.24607788	0.29429927	0.38170922	0.8148576	0.9769986	0.5414041
EXOSC5	0.0117109595	0.7719148	0.002425274	0.8555319	0.9572316	0.61166024	0.2418519	0.9530072	0.98713315	0.0012938362	0.36369494	0.07444572	0.32355118	0.5617678	0.9999746	0.564653
EXOSC7	0.01707664	0.74376535	0.0056490097	0.8421651	0.93066937	0.58857286	0.26709402	0.92964065	0.9707032	0.0030202316	0.39682654	0.09638546	0.27048627	0.5197323	0.9998921	0.5446825
EXOSC4	0.04916117	0.77328473	0.01135795	0.9478229	0.7559531	0.5975579	0.49337596	0.92342633	0.98437065	0.0150281815	0.19946083	0.16741307	0.6452805	0.6060894	0.99779236	0.4280353
ZFC3H1	0.022625545	0.6454517	0.037694003	0.7760491	0.8240886	0.4533091	0.19631936	0.80525094	0.94032675	0.080089904	0.23155092	0.2909722	0.25067368	0.6870433	0.98839265	0.7118941
DIS3L	0.012472949	0.6925676	0.0042882366	0.766139	0.894403	0.6253235	0.17237414	0.81755984	0.9487786	0.007559817	0.27128398	0.18671441	0.3050253	0.60038245	0.9992743	0.75696665
GP2	0.19497968	0.69627243	0.7546231	0.47577608	0.77326375	0.42221957	0.5162681	0.72416925	0.15861993	0.5098233	0.4121127	0.7940963	0.6107377	0.42306256	0.89954	0.37414908
EXOSC3	0.011299974	0.7825141	0.0021695143	0.8475819	0.9596961	0.6316132	0.24765734	0.95822966	0.9890274	0.0011605722	0.36690906	0.06931031	0.34296778	0.5747026	0.99997723	0.5920795
EXOSC2	0.010625628	0.7942536	0.0017485947	0.8751141	0.9641136	0.62316465	0.26452756	0.96044344	0.99003476	0.0010407642	0.36736938	0.06548262	0.35290688	0.58490086	0.99998474	0.55129457
C1D	0.010768479	0.778908	0.0024481018	0.8496433	0.9508903	0.59964603	0.21019836	0.9486974	0.9893946	0.0018395502	0.30632043	0.08572378	0.33762002	0.6110608	0.99996173	0.6252739
MPHOSPH6	0.011968877	0.705849	0.005581021	0.76072174	0.89727426	0.6032201	0.16702724	0.84308714	0.97117525	0.010798209	0.2090278	0.19900227	0.33008975	0.6482418	0.9989279	0.8041812
GP9	0.30774543	0.3687203	0.44062933	0.63896364	0.6501381	0.4199855	0.4144412	0.5025768	0.40599206	0.57134694	0.46309263	0.63672376	0.47376227	0.437715	0.63803214	0.34052333
CD36	0.07095243	0.33059743	0.44552848	0.90953463	0.9224152	0.22903293	0.19420421	0.40219185	0.22319354	0.324444	0.108192794	0.87690055	0.4957329	0.27040416	0.95294	0.10247843
PNPT1	0.1263669	0.48888832	0.14357246	0.6892243	0.698202	0.40345764	0.48785305	0.753514	0.80867016	0.4006289	0.35431695	0.35014158	0.28603217	0.63065267	0.9221122	0.32765767
DIS3	0.01400927	0.7306557	0.006059503	0.81785357	0.8890762	0.64730567	0.21412301	0.8791132	0.95832074	0.00851468	0.25879705	0.15079771	0.25278175	0.5773647	0.99934596	0.7186236
PCDH7	0.1653092	0.89029187	0.8695034	0.47512245	0.7060036	0.38674125	0.74258304	0.4930516	0.035279687	0.6392764	0.66960573	0.79227614	0.43628556	0.5885462	0.8793268	0.72431266
DNAL4	0.3214468	0.3719421	0.42186642	0.8078393	0.6471341	0.45930064	0.52263975	0.89248806	0.6479718	0.65764004	0.4348297	0.7149015	0.06431744	0.2160306	0.8239884	0.32411852
DYNLL2	0.2823554	0.31788248	0.19372654	0.6292153	0.70713544	0.36027366	0.36468562	0.50593483	0.40569526	0.7028905	0.49220383	0.8400523	0.12585585	0.26384383	0.82010484	0.41639718
HOXA4	0.41348842	0.3398694	0.61335325	0.6801558	0.7263017	0.4437552	0.6304255	0.8934685	0.58681005	0.5863427	0.2802308	0.50945747	0.12642941	0.3182478	0.71922165	0.28836063
FHL5	0.3698662	0.41276312	0.25331587	0.7359864	0.5773381	0.55928236	0.47386765	0.76037806	0.55406934	0.70242167	0.46978843	0.67596316	0.13801773	0.23416919	0.81876516	0.31940427
DYNLRB1	0.24257578	0.22876881	0.13486753	0.671381	0.76096106	0.39648232	0.19995971	0.6688266	0.5973432	0.58426917	0.42296243	0.79359585	0.12342711	0.17949286	0.8721483	0.28188562
MIOX	0.8822688	0.004970988	0.003411532	0.99931395	0.9274469	0.9923725	0.9999995	0.06993797	0.6358508	0.8634057	0.14299548	0.993887	0.021922076	0.4728568	0.05181818	0.818065
UGT2B10	0.021391815	0.4163432	0.3066751	0.99162805	0.99551815	0.041468207	0.76478124	0.07440261	0.6263087	0.043649532	0.10886298	0.89320385	0.86841106	0.04204918	0.64671487	0.19232309
AKR1B10	0.14952657	0.6563357	0.38887537	0.89967746	0.8980062	0.31924915	0.7935251	0.35872662	0.2233774	0.6079825	0.34856474	0.84008294	0.63327056	0.3641965	0.7131644	0.2480626
ADM2	0.5624777	0.97503483	0.9961637	0.36830464	0.95148265	0.94251525	0.9968028	0.52944815	0.0028639662	0.90606284	0.5079328	0.98885137	0.9062119	0.8094877	0.85572296	0.77720815
UGT1A5	0.02129812	0.41405252	0.29034397	0.9926543	0.99604404	0.03935575	0.76567066	0.067711845	0.63425684	0.040594693	0.109297656	0.8974982	0.87563473	0.040966373	0.6552363	0.19721295
AKR1A1	0.11731609	0.65195274	0.656362	0.84113395	0.9272668	0.13929254	0.6973442	0.2793357	0.16816835	0.28172034	0.34681806	0.7935296	0.71962994	0.4355167	0.6163171	0.28574276
UGT2B28	0.022211283	0.4186542	0.28022787	0.9927025	0.99615604	0.041825753	0.7639176	0.07064128	0.63939005	0.042478006	0.11059149	0.89663446	0.8733885	0.041238766	0.6783573	0.19410437
UGT1A9	0.020039199	0.4124468	0.29398057	0.994856	0.9972332	0.034365684	0.7605683	0.057450585	0.6499888	0.038191024	0.09592475	0.91656476	0.89056164	0.033128716	0.67208385	0.1844252
GUSB	0.10146237	0.4437475	0.26326716	0.97485185	0.981684	0.12434778	0.68989915	0.16654146	0.50961816	0.18173765	0.14849405	0.9039688	0.7332617	0.1150321	0.7036338	0.22359222
UGT1A3	0.01883234	0.4131935	0.30144632	0.99417454	0.9969652	0.035272654	0.76187193	0.05911595	0.6464973	0.03616741	0.09405958	0.9097575	0.886486	0.033292405	0.6703166	0.19118205
UGT2B11	0.021819659	0.4150379	0.27252463	0.99203277	0.99580306	0.040530197	0.76212436	0.069015406	0.6237756	0.041553278	0.110876255	0.89370567	0.874288	0.04584124	0.67241454	0.20508158
AKR1B1	0.22984241	0.48985475	0.27312428	0.8111886	0.7718852	0.3576919	0.7039186	0.39533147	0.39275867	0.5453395	0.40573215	0.67800033	0.5236711	0.38601252	0.58930993	0.3301529
UGT2A3	0.020549092	0.41726944	0.3111091	0.9924023	0.9959694	0.04112128	0.7723451	0.0718121	0.646529	0.03968499	0.10909825	0.8923532	0.87003094	0.03727492	0.6469435	0.19109333
GDPGP1	0.16308762	0.45455417	0.36220723	0.88090575	0.92682666	0.17324933	0.72037566	0.28782812	0.5846983	0.1616567	0.4636213	0.6104996	0.67664874	0.24328768	0.6128677	0.3607342
APOBEC3D	0.13865224	0.049178213	0.027876886	0.99813545	0.8564863	0.19236955	0.20552778	0.102109954	0.036651354	0.21844794	0.28620702	0.26766542	0.43488076	0.99230754	0.32158524	0.0073060836
APOBEC4	0.09995454	0.09550093	0.07128839	0.9915509	0.8543261	0.110715725	0.17194772	0.15224758	0.03710856	0.26376083	0.09927931	0.5421708	0.49593115	0.9838663	0.42179328	0.008494098
CDA	0.05638573	0.29039568	0.033128917	0.98262894	0.51100504	0.2639532	0.56527257	0.35654408	0.100818865	0.70656556	0.05424551	0.6899555	0.37098897	0.900388	0.8128235	0.107202075
RASL10A	0.33979204	0.4092308	0.29559815	0.65919137	0.72734636	0.4998144	0.3782339	0.7625156	0.48033956	0.37571323	0.471024	0.5842466	0.31120208	0.3546287	0.88446534	0.43873748
RAP1GDS1	0.15122184	0.28832275	0.1678088	0.9157812	0.8830183	0.19205368	0.16868664	0.3095349	0.50062615	0.22970739	0.08494002	0.8159454	0.48785737	0.24013093	0.9727471	0.14208804
EWSR1	0.03944224	0.25642827	0.4258622	0.9713671	0.8793707	0.09282213	0.052625693	0.69282675	0.8070655	0.68385184	0.04754007	0.7738247	0.12374254	0.8284629	0.90220505	0.21975482
GAS2	0.3747125	0.35593295	0.45647588	0.63007706	0.8653711	0.41830924	0.38160002	0.5983323	0.3535282	0.0858761	0.53627247	0.72183216	0.33383855	0.7205814	0.79354894	0.692841
GAS2L1	0.31128737	0.51807904	0.09520889	0.65483123	0.5970978	0.5492858	0.40921935	0.7282009	0.3301081	0.3205889	0.47619483	0.6258453	0.25934803	0.3294462	0.9248287	0.3757988
AP1B1	0.3178026	0.7746967	0.11006829	0.71169907	0.9201116	0.6748945	0.38958687	0.9271819	0.28453597	0.01730084	0.67524797	0.75663817	0.36135033	0.23238444	0.9965132	0.3806712
GAS2L2	0.32342938	0.30480763	0.49325556	0.6084	0.6704012	0.5457221	0.462411	0.83382475	0.44135502	0.5454392	0.38872376	0.47565135	0.3487171	0.4024683	0.5688371	0.29179648
HMGXB4	0.23482244	0.2864618	0.19324715	0.9899693	0.62837994	0.15346104	0.19770913	0.5658046	0.21518035	0.037951775	0.00029180708	0.6724629	0.15735427	0.011539707	0.9922908	0.7135297
BAZ1A	0.16587564	0.24565692	0.15851785	0.9941334	0.26895437	0.4405847	0.11894359	0.51037836	0.26700693	0.0995046	0.00013200723	0.70497984	0.14478944	0.010579849	0.9331339	0.8449126
BAZ1B	0.22823702	0.1649351	0.26912266	0.9455543	0.59829724	0.21812052	0.19126926	0.5736354	0.31092432	0.32641354	0.022493642	0.65737015	0.24550177	0.1793212	0.9200441	0.683384
TOM1	0.3072618	0.35688204	0.29416296	0.897254	0.7718032	0.2094471	0.28621647	0.36371046	0.1769765	0.35263664	0.030840082	0.8064066	0.2549643	0.102094196	0.945712	0.12744613
RSF1	0.17613168	0.29504657	0.0945887	0.98812187	0.23925807	0.5330681	0.14768295	0.5535799	0.24486607	0.16782433	0.00041281426	0.6939329	0.1365579	0.022314418	0.9238388	0.8223794
SMARCA1	0.21444693	0.23185052	0.36865288	0.99517363	0.3906796	0.333875	0.10189275	0.5303164	0.31668663	0.06245728	0.00016449447	0.6475711	0.17205483	0.013155424	0.92790365	0.84688795
SMARCA5	0.09802562	0.26659533	0.1885973	0.9981741	0.6729018	0.29976436	0.06540113	0.6363332	0.38458508	0.04557125	0.00043864205	0.70172995	0.05655927	0.044328034	0.9830971	0.81934917
C17orf49	0.10361219	0.13683613	0.30914056	0.9985353	0.810995	0.06318763	0.044950105	0.56870294	0.49464598	0.02648561	0.00015723478	0.6389737	0.119021386	0.017518476	0.9976617	0.8207694
CECR2	0.13826768	0.096092135	0.16333342	0.99745625	0.6918687	0.13061765	0.08557846	0.16907789	0.19291407	0.16917405	0.0007369572	0.70561457	0.23052487	0.059087653	0.95459247	0.26208293
BIK	0.11488074	0.0011191474	0.9912719	0.9999981	0.9286184	0.0017967657	0.00048260496	0.00029492957	0.04134381	0.9965821	3.90077e-05	0.99913174	0.7492793	0.017979145	0.9983285	1.5452762e-05
BCL2L10	0.17769855	0.124784544	0.24805568	0.9128473	0.48203477	0.13848566	0.24135023	0.26894754	0.18533842	0.39660144	0.051795118	0.83888966	0.3616451	0.14411588	0.9542735	0.12594311
BOK	0.1044526	0.0011249395	0.9929934	0.99999833	0.8966288	0.0010321843	0.0005077745	0.00050532026	0.024077535	0.9984699	2.9585803e-05	0.99955064	0.8793403	0.012299234	0.9993005	1.4733445e-05
HRK	0.2931568	0.07761084	0.60606545	0.99267393	0.71029687	0.054141562	0.056024216	0.026546445	0.29285222	0.87488806	0.0061604376	0.8985372	0.58140326	0.16046621	0.9334361	0.021460965
BCL2L2	0.13960153	0.0018904255	0.9490786	0.9999809	0.9480756	0.0030346164	0.0022488325	0.00070060225	0.08523143	0.98416704	7.119251e-05	0.99430287	0.500082	0.031888533	0.9901057	0.00010593809
PMAIP1	0.379414	0.1507065	0.6239961	0.9101613	0.67301935	0.19200625	0.18052736	0.12826285	0.38437614	0.7233402	0.083798856	0.7360473	0.5459029	0.35440484	0.7217102	0.08890517
BBC3	0.13417095	0.0014871951	0.97779423	0.9999988	0.98485005	0.006874327	0.0009582366	0.00019486665	0.13063823	0.9451003	9.916285e-05	0.9946569	0.47242314	0.015786353	0.99934524	1.7032446e-05
BMF	0.15933962	0.0019057492	0.8305113	0.9999497	0.86817497	0.0034951563	0.0023805911	0.0019382224	0.07645829	0.97927606	0.00025517814	0.98802733	0.26150715	0.07638989	0.990123	0.00012777113
BCL2A1	0.058716044	0.30242792	0.99951184	0.9991736	0.96545637	0.03492051	0.009780001	0.010702832	0.0049829814	0.98177207	0.0046584494	0.9983974	0.9302591	0.20087366	0.9929288	0.0010166692
BAK1	0.14121208	0.0045078555	0.43859488	0.9999646	0.91945195	0.013243937	0.015729018	0.006763005	0.024064155	0.5878941	0.019311242	0.91250956	0.306047	0.7793484	0.80065364	0.00018555789
FTL	0.17355262	0.38126037	0.4536365	0.79864824	0.6631853	0.31249142	0.53241533	0.360174	0.29263705	0.75521815	0.23029612	0.67453676	0.5182758	0.41073054	0.6765266	0.2108854
GCLC	0.050995793	0.38166323	0.33413234	0.8850168	0.77146167	0.16639261	0.60171676	0.14893182	0.27588376	0.4062698	0.34016886	0.82402617	0.6926896	0.4224912	0.6243095	0.17699295
TXNRD1	0.09183059	0.28204235	0.40823138	0.8807252	0.741614	0.20007785	0.59847695	0.2929831	0.41423145	0.51107347	0.5007459	0.6548188	0.55135113	0.5020212	0.67308676	0.0823931
BACH1	0.23537302	0.031940214	0.17508188	0.98906505	0.56315964	0.083856806	0.09066584	0.03262497	0.060699657	0.85632336	0.004181982	0.8831486	0.3584327	0.081444435	0.968751	0.0389382
HEPH	0.23299225	0.32120314	0.35256878	0.8309586	0.7456452	0.29290193	0.43889844	0.34177914	0.4301951	0.7301125	0.23838651	0.5668036	0.6245744	0.6030228	0.5180166	0.07414738
TXNIP	0.11625326	0.105213076	0.258372	0.98437274	0.92810905	0.10926961	0.10594627	0.09298684	0.19183286	0.21147779	0.09223072	0.52969	0.48308995	0.7318219	0.44698936	0.028083757
NQO1	0.040760633	0.29894948	0.36632794	0.9803094	0.96519345	0.09918698	0.5371805	0.07486735	0.4391845	0.2147912	0.10987782	0.8697012	0.7639838	0.10452018	0.7624517	0.12311319
NLRP3	0.09470758	0.20681377	0.22260274	0.7476417	0.7283971	0.6171921	0.03982808	0.3128755	0.27548137	0.55609924	0.07666361	0.7180998	0.4744128	0.43042827	0.39421746	0.11711667
GCLM	0.047795027	0.40573695	0.34019583	0.8643938	0.74998707	0.17515282	0.6190939	0.14768577	0.27285993	0.42510098	0.34977695	0.830283	0.70067257	0.43260008	0.59297246	0.19460163
TUT1	0.022959372	0.444651	0.31886494	0.9638607	0.8659343	0.16269079	0.040139806	0.8852178	0.9343402	0.5211039	0.12794967	0.7420752	0.07669248	0.8893041	0.92596453	0.5194362
HM13	0.17578378	0.25861672	0.1860057	0.8534441	0.6498555	0.17109023	0.42978838	0.38225153	0.33650714	0.47746766	0.20799007	0.6511845	0.4887637	0.46660668	0.8153149	0.14661914
SLC46A1	0.22474892	0.5029522	0.32217976	0.62401587	0.57354593	0.4536888	0.56823355	0.39065412	0.30822894	0.7106256	0.34652433	0.6609288	0.40299895	0.4310859	0.5562505	0.44531962
FECH	0.26055747	0.22750597	0.24757089	0.8650048	0.6843615	0.15567468	0.66024995	0.38369778	0.29924846	0.43000984	0.4569779	0.48641405	0.41879526	0.63545716	0.5282611	0.16201146
CP	0.32009473	0.397156	0.32699642	0.7198105	0.6870875	0.44959295	0.56337243	0.45110506	0.5234417	0.8095982	0.2957672	0.41860366	0.6293902	0.50865686	0.5426286	0.11551985
BLVRA	0.07905445	0.32927912	0.37498754	0.9620908	0.97757655	0.097634815	0.596097	0.14810486	0.54643196	0.14743783	0.13179207	0.78447974	0.7829434	0.1226547	0.6018763	0.2373569
CRYZ	0.03575385	0.24485789	0.51748145	0.8779617	0.7306557	0.21465984	0.50275713	0.10215038	0.37962943	0.5305984	0.09579508	0.806318	0.5956824	0.1773153	0.60943425	0.12020829
HMOX2	0.08515846	0.12584206	0.16646884	0.9739663	0.8763187	0.07229128	0.4867573	0.1475691	0.25647843	0.22427821	0.19051139	0.48378962	0.53162587	0.802232	0.44311312	0.032587964
TRPV6	0.36691895	0.7927332	0.82702965	0.47448358	0.64862615	0.3578362	0.7549979	0.3291834	0.07664321	0.8344291	0.83979046	0.8230756	0.105304435	0.56573	0.43031806	0.87468046
THOC5	0.014086078	0.39542985	0.27243766	0.7514749	0.71242416	0.22382924	0.07085915	0.7698772	0.8571951	0.76880825	0.11029091	0.7649114	0.12403444	0.8853286	0.53836495	0.50174093
TRPV5	0.3185217	0.7655574	0.7917773	0.4161328	0.68191826	0.42132786	0.62818015	0.46936566	0.16906272	0.66587806	0.69172555	0.7398757	0.32813245	0.4218604	0.58887976	0.68558013
SSRP1	0.046165995	0.1886799	0.12513533	0.99827766	0.51266813	0.6750402	0.023850523	0.7738795	0.27095398	0.017321087	0.00016967248	0.5980074	0.0360505	0.069616295	0.934336	0.7119719
NCAPD2	0.47993994	0.4521297	0.000720138	0.99817514	0.002430254	0.94979	0.11828985	0.7281963	0.015833506	0.9970663	0.0028847023	0.90755296	0.002853116	0.34293675	0.8810524	0.52469134
MCMBP	0.28703243	0.4976093	0.00012563198	0.99916005	0.0010820327	0.9966344	0.033322483	0.70663947	0.022972729	0.9864227	0.0002079967	0.9412261	0.007056227	0.06370764	0.8298541	0.4109303
LRR1	0.15679634	0.3470678	0.005024079	0.98812264	0.037530877	0.9216634	0.065000094	0.49029902	0.049594235	0.9060064	0.0021775765	0.9047232	0.13491987	0.13530833	0.9104688	0.28040794
RRM2B	0.028557602	0.3369549	0.0034716951	0.98619163	0.05981393	0.531925	0.63893384	0.4596304	0.016629905	0.91983116	0.02158279	0.7831874	0.10594503	0.709596	0.9305912	0.40684545
DBF4B	0.22992304	0.37077963	0.0033800306	0.99770397	0.0033386566	0.9872492	0.016809715	0.73051775	0.07875485	0.8891704	0.0004005901	0.90660614	0.010379299	0.061612386	0.56910264	0.6612246
NACA-2	0.23458567	0.30156535	0.05685917	0.9781885	0.10519066	0.78675866	0.16368502	0.40358353	0.13046223	0.80986995	0.008540982	0.78969806	0.10198246	0.16553037	0.7133687	0.2966258
ASF1B	0.31050718	0.43683514	0.15479678	0.96637106	0.15200132	0.68982357	0.25663787	0.53151965	0.1884551	0.3149963	0.02263533	0.5174418	0.041466698	0.09172811	0.7811776	0.7646376
SLF1	0.15454634	0.43769547	0.0866348	0.7984544	0.27078158	0.57820326	0.13384661	0.3626449	0.30951414	0.6083676	0.031012762	0.71959424	0.2325931	0.29532126	0.67546284	0.6101913
RPA4	0.31153584	0.2200472	0.2368573	0.9993043	0.024753856	0.82356244	0.009840708	0.7677283	0.34149703	0.637273	6.9233654e-05	0.8126585	0.028498061	0.1258548	0.45344788	0.6717334
DUT	0.027393011	0.6179493	0.00096171175	0.98873234	0.01081997	0.83384514	0.8452349	0.74528974	0.013750511	0.98860615	0.006731758	0.8691545	0.07610335	0.38694596	0.95741075	0.5884591
ARSA	0.26745805	0.6219846	0.19803144	0.796431	0.76578736	0.8498271	0.74594635	0.7927229	0.6846109	0.75856054	0.47118604	0.777431	0.57598424	0.25458643	0.77786994	0.22032021
NEU2	0.2619431	0.6530397	0.2276749	0.8018051	0.7931362	0.90589124	0.8036236	0.81570995	0.77392125	0.86669517	0.5133941	0.7927322	0.659014	0.22738877	0.7059976	0.16674018
GALNS	0.29904342	0.522925	0.20800455	0.84534705	0.67119074	0.6874088	0.63276416	0.6918177	0.56912136	0.5988337	0.25576326	0.71251535	0.39643884	0.26251134	0.6811209	0.3119267
NEU1	0.26872137	0.66153866	0.15971047	0.85077417	0.75522584	0.89174765	0.7804365	0.8209998	0.72455317	0.8210393	0.3483705	0.7811218	0.5353633	0.23309427	0.7142956	0.19122413
IDUA	0.29834068	0.47156194	0.2354812	0.8050563	0.8131828	0.4864563	0.6424464	0.5126743	0.5237005	0.51973635	0.3515814	0.74104154	0.5676908	0.31525862	0.7114705	0.32959226
ASAH1	0.11438529	0.7648926	0.22384427	0.82655245	0.73508453	0.9789149	0.8413691	0.8564176	0.73229986	0.97348183	0.5834946	0.85108113	0.86510247	0.25472146	0.8334132	0.08926823
HPCA	0.9693978	0.0026311346	0.0008396055	0.99782914	0.920488	0.9997086	0.99999976	0.07896145	0.5577087	0.9766243	0.12657191	0.9964778	0.0027991575	0.57588035	0.048215847	0.9373153
UGT8	0.12615718	0.7251886	0.29590234	0.8279148	0.7652841	0.96509105	0.81392175	0.8667931	0.7248555	0.95200074	0.62155217	0.8322382	0.7943851	0.23660038	0.84481317	0.09996397
SMPD1	0.10283387	0.74904555	0.27063054	0.8283154	0.74677676	0.97051144	0.81852686	0.835241	0.7054424	0.9668746	0.55991244	0.84678304	0.8618544	0.25244784	0.8470516	0.09019798
SUMF1	0.41000488	0.49740624	0.25270936	0.66922474	0.72533894	0.5504254	0.6222407	0.63356715	0.517426	0.45404518	0.46707776	0.71994257	0.40843338	0.38824588	0.7252555	0.5150869
GLA	0.30656713	0.6360265	0.13296662	0.89977413	0.8296492	0.857492	0.78213906	0.79266113	0.71178496	0.8765443	0.39531764	0.8000769	0.5759389	0.27790767	0.77938473	0.12527111
NEU3	0.28327534	0.6492587	0.28242072	0.79810363	0.7884208	0.8670543	0.8049765	0.8011124	0.72971976	0.847165	0.5974529	0.78748614	0.55384433	0.25534278	0.71193856	0.2129672
ARSG	0.40843573	0.48659918	0.22986324	0.64581376	0.73095834	0.58179545	0.66191524	0.64912105	0.5485361	0.4729745	0.50464725	0.71858156	0.45817456	0.35063416	0.71449137	0.47022757
ARSB	0.34077856	0.4368222	0.28815645	0.76836413	0.8248739	0.44112092	0.6016895	0.52461934	0.5337059	0.43129364	0.3854381	0.7469034	0.51832503	0.28865755	0.7394117	0.3955881
SUMF2	0.38924998	0.52108437	0.2129715	0.6666301	0.696899	0.68627	0.68394023	0.6983232	0.5783378	0.51164395	0.534641	0.73300636	0.47200808	0.3035081	0.68822837	0.39864337
GALC	0.13452746	0.7323127	0.24868472	0.8386042	0.7685107	0.9694309	0.81122655	0.859743	0.7345702	0.95620245	0.5777588	0.82904947	0.81229776	0.25502798	0.8330962	0.09538746
RASD2	0.4290144	0.4216581	0.3872285	0.4757572	0.56472766	0.43653104	0.3062605	0.3996788	0.45689705	0.56599605	0.43380955	0.6315656	0.5720641	0.46233755	0.6180774	0.5043023
CD248	0.45859638	0.4378006	0.37106472	0.44352394	0.56874835	0.4683834	0.34727126	0.39726582	0.4977265	0.5267839	0.4817037	0.5571159	0.5319624	0.49479747	0.5613863	0.5364662
PLXDC1	0.34276924	0.37435386	0.413669	0.56855935	0.5786084	0.36865044	0.23466964	0.3701388	0.40176257	0.62971365	0.3306781	0.7401051	0.6273348	0.42079487	0.7155802	0.39668864
TTLL12	0.25286502	0.33403316	0.2667646	0.7626603	0.70817685	0.28951707	0.3727222	0.4145741	0.5238052	0.29614866	0.468438	0.38161227	0.4039168	0.64347345	0.69619846	0.22037157
PBDC1	0.19086803	0.36308694	0.24118441	0.62558854	0.6108544	0.24221301	0.37822014	0.4948382	0.6506856	0.4095561	0.27247342	0.43389502	0.39506656	0.44104615	0.8369205	0.22338465
TTLL4	0.4013229	0.46047875	0.47299916	0.49837255	0.5630211	0.3975167	0.45148173	0.48330283	0.5090841	0.4930364	0.5100046	0.51336473	0.4377686	0.52682596	0.46309847	0.51200575
EEF1AKMT1	0.19853906	0.28230792	0.10424896	0.8824549	0.695097	0.30342245	0.3725117	0.33677974	0.36600694	0.35606477	0.35730046	0.36472905	0.407423	0.76349485	0.70086306	0.1227582
CBX7	0.33376187	0.0919408	0.1067606	0.9998938	0.10611534	0.08085787	0.036752913	0.14140023	0.044984385	0.8094503	5.167011e-06	0.95559657	0.10258914	0.005760528	0.99620974	0.3906785
PCGF1	0.24356113	0.10953678	0.6297763	0.9907562	0.7438917	0.030169317	0.1454748	0.11970237	0.24665575	0.24189028	0.0002135505	0.8535509	0.54528564	0.01880881	0.97182095	0.4584113
RYBP	0.18602413	0.14013283	0.4678482	0.9623733	0.6841482	0.06292101	0.28171298	0.14416261	0.3271322	0.3090527	0.0021990142	0.60845584	0.43304762	0.03682709	0.9225203	0.6737667
BCOR	0.46900216	0.087681495	0.018723173	0.9999362	0.020545494	0.12679455	0.04073305	0.22885162	0.048688762	0.8982033	2.2679053e-06	0.93255806	0.028446924	0.0053307163	0.99637383	0.55713433
CBX2	0.282273	0.069209166	0.12766214	0.9998729	0.22257519	0.05828593	0.04998259	0.118552916	0.0577903	0.5941408	1.3998477e-05	0.8989571	0.13589509	0.015657468	0.991104	0.3209642
UBAP2L	0.07302353	0.28828213	0.39126328	0.9575792	0.52870834	0.094683304	0.16099387	0.3389563	0.29663664	0.40082055	0.025572967	0.796347	0.17399584	0.16662478	0.89873236	0.43458858
PCGF5	0.21823463	0.17208388	0.54739726	0.9683915	0.6894764	0.061279833	0.24814373	0.10717812	0.31116366	0.31377143	0.0020154314	0.7062644	0.43163797	0.03939754	0.9248903	0.67310125
CBX6	0.19755307	0.1632142	0.7123275	0.9964818	0.63220435	0.039472133	0.17533593	0.14717263	0.2105158	0.22314793	0.00018024442	0.863143	0.42465717	0.010858928	0.9813416	0.65947
CDKN2B	0.36908966	0.4384655	0.55137384	0.80335283	0.5748218	0.3089257	0.63602704	0.11280976	0.1767992	0.6727101	0.43146327	0.6822143	0.03942954	0.23014544	0.24735898	0.6732423
ANAPC16	0.50920993	0.3339799	0.0003952906	0.9993901	0.000906713	0.8453436	0.07931775	0.6112132	0.014750892	0.99709094	0.0003001716	0.8915823	0.009205973	0.12246832	0.9771877	0.3386069
BARD1	0.13927914	0.11435568	0.050969943	0.9999	0.07406978	0.4543084	0.01224259	0.30031255	0.072733596	0.83902895	2.7323551e-05	0.9008011	0.036232844	0.103377394	0.944562	0.20410365
RING1	0.23008297	0.10277109	0.23953244	0.99644524	0.4910612	0.07530896	0.15705028	0.13833347	0.16241932	0.46720865	0.00063673774	0.72053987	0.22996172	0.037908405	0.97717685	0.38288397
RNF2	0.20161271	0.11770986	0.25737637	0.99536043	0.5855744	0.06440288	0.13564342	0.18227674	0.22489841	0.3209283	0.00068123895	0.7656379	0.22773574	0.037512287	0.9808992	0.52015066
BABAM2	0.24127592	0.07557493	0.014790681	0.9993419	0.014097984	0.57550573	0.044437993	0.44309542	0.027574666	0.96899253	0.00025037242	0.86192256	0.037076674	0.08742576	0.97278285	0.23787048
