	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
BET1	0.729626	0.51534426	0.34338915	0.7792527	0.48637664	0.031350482	0.048049048	0.50155807	0.17535362	0.60251296	0.21702828	0.19744863	0.8601017	0.7317274	0.84653336	0.39697164
GOSR2	0.7137619	0.513717	0.31527206	0.7300464	0.46909052	0.034894925	0.04489822	0.46140975	0.18365197	0.6178719	0.22140713	0.2369039	0.8610598	0.73055136	0.8324494	0.37976047
SEC22B	0.5333723	0.49836648	0.381515	0.62184846	0.513996	0.124509096	0.18040554	0.49306017	0.32789722	0.5888271	0.3941353	0.36400035	0.7547684	0.6257032	0.65974057	0.47207955
BET1L	0.65724033	0.4674016	0.31650743	0.66221803	0.40832955	0.0630335	0.05487935	0.42030203	0.18847564	0.6505375	0.27459583	0.32785493	0.82647246	0.75188786	0.729606	0.31446138
BEX3	0.30439663	0.72378117	0.95437187	0.9961481	0.9254314	0.16232713	0.84940624	0.6604935	0.72647446	0.5659171	0.013798952	0.9223422	0.54736775	0.05556658	0.9833192	0.8409397
CASP2	0.68901664	0.36528876	0.43266886	0.95297456	0.74442124	0.04487559	0.88982284	0.16503128	0.7436162	0.7384645	0.002236831	0.662917	0.1832656	0.28931075	0.97075695	0.8990479
NPAS2	0.30539355	0.34080842	0.54143447	0.8912436	0.80102813	0.22686595	0.53622395	0.0820829	0.7020116	0.4451501	0.027664492	0.31064907	0.5518021	0.54457194	0.97597605	0.9799653
CRADD	0.9762157	0.4396069	0.63922983	0.996191	0.95670605	0.07611925	0.982024	0.09455581	0.73336107	0.6580458	0.00570224	0.86112404	0.21437187	0.09377681	0.9969681	0.85809606
GZMB	0.548967	0.40985745	0.89262056	0.99568045	0.9510541	0.14322767	0.88523114	0.4524025	0.7140328	0.5379313	0.015456179	0.9360023	0.3803084	0.08204162	0.9493308	0.7039237
MADD	0.92365044	0.5416799	0.32915226	0.8797111	0.15008022	0.0055144783	0.035980526	0.3503396	0.12488504	0.7726857	0.14365968	0.108776785	0.62514824	0.8529726	0.927875	0.10695437
NMT1	0.32054302	0.5289322	0.5373444	0.845822	0.5686292	0.42877364	0.53314173	0.7254308	0.6458755	0.6551559	0.26809284	0.8198221	0.45803285	0.30370274	0.28955162	0.9376105
RIPK1	0.97590387	0.39000183	0.6511487	0.99658054	0.9688421	0.09894709	0.98998463	0.087551594	0.5160464	0.64694715	0.0047839344	0.87880486	0.08981153	0.13901593	0.99732625	0.874624
TRADD	0.5331652	0.8234178	0.7368474	0.98734796	0.95295215	0.14449681	0.96511805	0.389294	0.6611112	0.49106202	0.0031332313	0.6504244	0.0958729	0.038133834	0.99955446	0.966003
TRAF2	0.78945994	0.7849516	0.58018756	0.98684454	0.9594129	0.14211988	0.9843349	0.15968992	0.6991174	0.31935924	0.0013383847	0.61037314	0.04813332	0.0492665	0.9988176	0.94270736
CD14	0.3618971	0.9088771	0.14939044	0.97617394	0.7801867	0.47842148	0.6926381	0.46471527	0.4272755	0.27095854	0.08900528	0.21135937	0.28956062	0.2630199	0.9333876	0.42895034
LY96	0.585391	0.62406284	0.49484965	0.98222864	0.7670008	0.38268366	0.96377146	0.19936591	0.5878016	0.47122988	0.031377777	0.77836746	0.12785703	0.17113048	0.95532334	0.6196702
RIPK3	0.69369847	0.38995546	0.46838695	0.9700679	0.88868266	0.31378847	0.79154325	0.18245229	0.53270423	0.34950647	0.021052636	0.86747193	0.29865617	0.31740668	0.96560407	0.8990571
TAB1	0.37317502	0.71243095	0.24128619	0.9957253	0.9373948	0.1679323	0.9206768	0.11120312	0.47089854	0.38816768	0.004564105	0.554531	0.10587552	0.08767122	0.98112273	0.8199914
TAB3	0.999736	0.40150034	0.08708402	0.9999554	0.98842186	0.028089873	0.99996626	0.009217466	0.2992932	0.9078358	0.0007751122	0.9692606	0.005472676	0.04116755	0.99955326	0.31859502
TICAM1	0.99998856	0.70388716	0.025991473	0.9998498	0.98958987	0.0003191619	0.99869424	0.04069047	0.5747919	0.733969	0.0039560967	0.9464674	0.0016819718	0.008274775	0.8977661	0.42480072
TICAM2	0.9268817	0.5410751	0.36398664	0.9629387	0.79576534	0.22060414	0.94470817	0.14552508	0.46296898	0.5576251	0.07647321	0.80920565	0.154015	0.33105925	0.94560045	0.55519885
TLR3	0.02293887	0.99360955	0.9507285	0.9999925	0.99936014	0.013980903	0.95588994	0.65718675	0.11368309	0.12238981	6.3764446e-06	0.9968436	2.0035715e-05	0.22780365	0.9999982	0.98414904
TLR4	0.64373595	0.53255534	0.6048822	0.97429514	0.7953199	0.3498692	0.9316037	0.20970379	0.5939179	0.43701655	0.06448189	0.8060144	0.15099533	0.23847373	0.9340569	0.6735871
TRAF3	0.7948253	0.85152054	0.35119298	0.98219854	0.914649	0.19393192	0.98348916	0.14275655	0.5928759	0.32330415	0.0019381895	0.745179	0.029697953	0.12784812	0.9969127	0.8274967
CLIP3	0.99963224	0.4777915	0.14632851	0.9996014	0.9779302	0.03298031	0.9998561	0.014832193	0.3287174	0.91271126	0.0018777417	0.8909786	0.02863804	0.026548073	0.99975616	0.47256866
ELK1	0.9994393	0.2655096	0.25498453	0.99610496	0.95686746	0.18294153	0.9930479	0.016458469	0.4327995	0.6535853	0.014568737	0.9599473	0.250257	0.10950948	0.9841021	0.18654469
HTRA2	0.307691	0.89808524	0.82102436	0.9980312	0.98463017	0.011850545	0.97738826	0.27891237	0.13528407	0.16957656	0.0040825056	0.84992695	0.28875595	0.29051954	0.9979818	0.95487124
TAX1BP1	0.17797029	0.90029496	0.6633616	0.9869031	0.9320245	0.19625507	0.96196944	0.47392076	0.6327478	0.4106956	0.0034179483	0.62590677	0.033564866	0.04090349	0.99961674	0.98371476
TNFRSF10A	0.9862977	0.6098583	0.18218403	0.9999815	0.98779684	0.106515504	0.9996517	0.042389996	0.59738165	0.72676677	0.00037594806	0.99563664	0.0029827962	0.021661183	0.9991335	0.64190155
TNFRSF10B	0.8599487	0.5432752	0.51825815	0.9956332	0.90931606	0.20245606	0.9853124	0.15708274	0.5368047	0.5921741	0.008651098	0.9105735	0.09373342	0.12124377	0.98715115	0.6247271
TNFSF10	0.2708036	0.56913406	0.65582	0.9429635	0.7827241	0.388919	0.83338255	0.46054125	0.5376013	0.40521723	0.05661626	0.77860725	0.2303873	0.29668796	0.90699774	0.7104465
TRAF1	0.07385611	0.9439659	0.5457136	0.9950789	0.9165904	0.28979728	0.9751839	0.4072354	0.7107124	0.26481733	0.0013345045	0.7692185	0.004803229	0.050483085	0.99943715	0.9751388
TRAF5	0.1137619	0.9522492	0.53855526	0.9973048	0.971713	0.13331687	0.9893282	0.3410836	0.36858696	0.12790935	0.00057941175	0.88342434	0.0144250905	0.11687808	0.9992731	0.9505764
MAP2K7	0.3627834	0.69133264	0.3297635	0.99311936	0.86309683	0.25984055	0.94897515	0.16763301	0.5417426	0.5894047	0.016778873	0.8695808	0.07089665	0.16659924	0.98840743	0.8739211
MAP4K4	0.9881962	0.2610333	0.07879601	0.98560876	0.7610103	0.022459753	0.98551977	0.021941649	0.6644279	0.8517988	0.0026782078	0.8245867	0.024295509	0.41250095	0.9826859	0.86443394
SMPD1	0.9672847	0.21685009	0.17088388	0.9342594	0.75663143	0.058294382	0.9350864	0.05100333	0.6093889	0.6937543	0.0091767525	0.7579431	0.1199543	0.47281313	0.94759774	0.8625682
SMPD3	0.744079	0.35055017	0.1629174	0.7893997	0.47550198	0.080608495	0.8174743	0.12635829	0.64712775	0.74351573	0.01698207	0.53926533	0.1394334	0.58346766	0.9095851	0.90366966
CCDC8	0.0055334014	0.9992429	0.9955172	0.99998784	0.99996305	5.3558756e-06	0.9981602	0.36364916	8.594597e-05	0.010491893	1.4968614e-05	0.99809223	1.2376333e-05	0.21409887	0.9999454	0.74794084
CUL7	0.0055333534	0.9992429	0.99551696	0.9999877	0.99996305	5.3552426e-06	0.99815935	0.36374208	8.594777e-05	0.01049123	1.4975125e-05	0.9980934	1.2366753e-05	0.2140862	0.9999453	0.7478928
OBSL1	0.0055326535	0.999243	0.99551505	0.99998784	0.99996305	5.3576327e-06	0.9981585	0.36388558	8.593998e-05	0.010491888	1.4991813e-05	0.9980944	1.2351583e-05	0.21405464	0.9999453	0.74782014
BIRC7	0.0016158951	0.8985412	0.45259863	0.99992394	0.9965765	0.41365972	0.9987846	0.97100407	0.92956126	0.6751074	0.00013856741	0.7150445	0.000780424	0.00026040658	0.99979824	0.75014925
CD79A	0.0054897144	0.91151017	0.8546644	0.9999999	0.99505603	0.13058703	0.99460584	0.94967884	0.9574606	0.10517841	0.0017146195	0.99916804	3.5594792e-06	0.06055047	0.9911073	0.99803585
CD79B	0.0054897144	0.91151017	0.8546644	0.9999999	0.99505603	0.13058703	0.99460584	0.94967884	0.9574606	0.10517841	0.0017146195	0.99916804	3.5594792e-06	0.06055047	0.9911073	0.99803585
DAPP1	0.001029037	0.94548225	0.55174124	0.99999976	0.9960627	0.22291832	0.9994599	0.9361711	0.76379234	0.16600098	0.001218632	0.9955296	3.912981e-06	0.024744077	0.9945879	0.9883535
EFNB1	0.0050121197	0.9103712	0.7109401	0.9999845	0.9904857	0.13788275	0.9782196	0.90113014	0.9362559	0.18576038	0.0019608242	0.986369	2.0341988e-05	0.09071679	0.99655426	0.9981688
IGHV3-11	0.4705783	0.9363866	0.7622804	0.6368407	0.33184266	0.17503448	0.7063066	0.5055018	0.38814154	0.60488844	0.18916468	0.2232184	0.015238091	0.19879068	0.58429533	0.057538357
NGEF	0.02931569	0.9427233	0.4539921	0.9997594	0.971143	0.3135412	0.90835613	0.9400762	0.80689615	0.3112309	0.09880553	0.9422654	0.00020331354	0.04518889	0.98596954	0.97847223
SNCA	0.91337276	0.26838756	0.9055698	0.99523586	0.98948133	0.017334517	0.8858716	0.066064194	0.7862606	0.43512195	0.043994296	0.9061794	0.013852544	0.4301365	0.9934309	0.975748
TRPV6	0.36600003	0.7890579	0.95226854	0.9998599	0.9937249	0.055485718	0.992695	0.4822853	0.6990238	0.066898525	9.234334e-05	0.9345547	0.0151731735	0.32814065	0.9986999	0.98239696
CD22	0.0019101796	0.9368056	0.85645914	1.0	0.99905235	0.079027385	0.9985831	0.96711415	0.9588104	0.10431257	0.00037932943	0.9990509	3.369099e-07	0.020527486	0.9985404	0.9986098
PTPN13	0.0024493542	0.90361863	0.89326483	1.0	0.99936885	0.08474769	0.9965996	0.9598782	0.98200136	0.065606475	0.0003246314	0.9996954	1.6295303e-07	0.033785604	0.99591786	0.9994898
SLA	0.88175243	0.036999796	0.98917025	0.9999999	0.99997115	0.05038713	0.9939453	0.47492814	0.9802548	0.02033631	0.0005868096	0.9999218	3.4029963e-06	0.088954434	0.9684524	0.99981505
TDGF1	0.037861373	0.62323105	0.69653845	0.30032316	0.8518981	0.477033	0.22360973	0.8503552	0.79420894	0.772453	0.3710005	0.24789716	0.09087768	0.06608585	0.90175855	0.99199885
BRIP1	0.119091675	0.19072354	0.96675414	0.15658507	0.9200233	0.4406787	0.63366646	0.3740021	0.26510653	0.5491629	0.015498604	0.25107378	0.97407216	0.22254878	0.9497184	0.051235646
DNA2	0.09238778	0.20466588	0.9743333	0.10784388	0.9181577	0.40222406	0.6724525	0.51679873	0.22084066	0.5955649	0.014265993	0.31884775	0.9852315	0.1499433	0.9610811	0.05473778
EXO1	0.09224664	0.20422263	0.97445244	0.10785003	0.91803026	0.40314287	0.67203236	0.5162427	0.22124967	0.5950071	0.014407251	0.318816	0.9852166	0.15048702	0.9608795	0.054949954
PALB2	0.090248086	0.16294621	0.96420825	0.07726112	0.91174406	0.3373113	0.65474385	0.49815008	0.1881083	0.67272294	0.01067031	0.28916857	0.9875448	0.15494499	0.95323366	0.04406776
POLD1	0.16536295	0.26624352	0.9400966	0.43850803	0.9548646	0.32326272	0.67098385	0.208961	0.40499336	0.42340365	0.00487775	0.1322512	0.9196061	0.32010368	0.98119766	0.11702003
POLD2	0.102263264	0.549723	0.9595397	0.6082652	0.97675407	0.17844449	0.8370727	0.47036284	0.36528996	0.2801496	0.0029500185	0.28022745	0.9000869	0.185564	0.99779594	0.31710544
POLD3	0.102263264	0.54972297	0.9595397	0.60826516	0.97675407	0.17844453	0.83707255	0.47036272	0.36528993	0.28014964	0.0029500213	0.2802275	0.9000869	0.18556404	0.99779594	0.3171054
POLD4	0.102263264	0.5497229	0.9595397	0.60826516	0.97675407	0.17844452	0.8370727	0.4703627	0.36528993	0.28014964	0.00295002	0.2802275	0.9000869	0.18556407	0.99779594	0.3171054
RAD51	0.094791815	0.15411258	0.98130554	0.095190264	0.9239013	0.3980417	0.71389467	0.49593315	0.23035473	0.6164863	0.009071268	0.27138385	0.98797405	0.13104391	0.9663444	0.04572044
RAD51AP1	0.08870767	0.16562581	0.9568859	0.075645186	0.9039298	0.33401924	0.6320256	0.48913258	0.18150008	0.68129677	0.012785987	0.3016106	0.9868852	0.17075965	0.94543004	0.04518773
RAD51B	0.088750586	0.16632846	0.95709014	0.07614811	0.90417653	0.33384463	0.63296425	0.48952007	0.1820071	0.6804528	0.012757259	0.3011528	0.98685896	0.17025858	0.9457675	0.045428958
RAD51D	0.08915566	0.16793892	0.9574316	0.07687616	0.9050373	0.33189872	0.6342592	0.49184874	0.18281072	0.6792937	0.0126031535	0.30033168	0.9868053	0.16913033	0.94659364	0.04601509
XRCC2	0.08871502	0.16574517	0.95689857	0.075706854	0.9040829	0.3338773	0.6319949	0.49001133	0.1814097	0.6812592	0.012771471	0.3013196	0.9868973	0.1706858	0.9454887	0.045238152
XRCC3	0.089068785	0.16723865	0.95721954	0.07674819	0.90475065	0.3331238	0.6338859	0.49136427	0.18249206	0.6793834	0.012623594	0.3008243	0.986809	0.16953671	0.94626874	0.04568952
BLNK	0.003713445	0.9507666	0.6558808	0.99999964	0.98723024	0.17890052	0.9971185	0.95538044	0.9084168	0.12610371	0.004550408	0.9985057	4.9874066e-06	0.0896745	0.98362213	0.9958823
INPP5D	0.26400337	0.43611926	0.74985635	1.0	0.99987304	0.1879366	0.99527764	0.71567386	0.929367	0.02320537	0.00022765117	0.9999635	1.4133396e-05	0.04300806	0.9939182	0.99944395
SH3KBP1	0.24916476	0.07374146	0.98713905	1.0	0.99996805	0.0777418	0.9934617	0.73233217	0.98258936	0.013636169	5.7888705e-05	0.99998367	1.0661594e-06	0.0848937	0.9813275	0.9999018
IBTK	0.0030650948	0.97150254	0.5321286	0.99999964	0.984335	0.20665628	0.99776745	0.9620601	0.8922567	0.12628733	0.0046895016	0.9981395	4.8979246e-06	0.06448145	0.9881533	0.99339664
SH3BP5	0.0028905773	0.9714076	0.5303767	0.99999964	0.9850975	0.20588213	0.9977755	0.96272093	0.89081615	0.12791874	0.004118526	0.9983078	4.8532133e-06	0.064480126	0.98907954	0.99389607
BMI1	0.21699871	0.17273699	0.9432794	0.7739976	0.9106145	0.021820912	0.58771527	0.04939679	0.3905583	0.24307185	0.03226634	0.34605458	0.7109335	0.49732885	0.670974	0.5233329
CASP8AP2	0.88783276	0.3093325	0.6997922	0.9787145	0.92990214	0.23981479	0.9960109	0.07900663	0.43361473	0.5292974	0.0056584245	0.63081175	0.47257346	0.05875312	0.97888047	0.25641584
CTBP1	0.14038341	0.9200044	0.8440385	0.99683714	0.9905344	0.071104355	0.9939685	0.4593114	0.38057217	0.10003164	6.0162456e-05	0.71286154	0.44627866	0.07098373	0.99873334	0.89453065
DNMT3A	0.18008828	0.46780092	0.7470695	0.93352956	0.85614187	0.41310978	0.9506199	0.29007375	0.48225728	0.3343166	0.020213688	0.5188531	0.42878026	0.16568835	0.9478484	0.5149248
HNRNPK	0.013859379	0.5090876	0.8540515	0.98854095	0.9671002	0.018678991	0.9372757	0.06962387	0.44449005	0.36058488	0.0010425836	0.55738187	0.12915796	0.10088271	0.89255154	0.8135876
KDM6B	0.01052053	0.96130997	0.8764555	0.999203	0.9910069	0.5219613	0.999918	0.8199709	0.24147879	0.124053724	2.5968522e-05	0.72178644	0.014622506	0.0033685202	0.99982125	0.15534839
MAPKAPK3	0.00046293135	0.9994572	0.06185387	0.9999969	0.997171	0.40988204	0.99999714	0.9369477	0.040770747	0.05389345	1.1671624e-05	0.99019825	2.2211418e-05	0.003070161	0.9999695	0.34911302
COL7A1	0.5567414	0.63926697	0.7451663	0.84519553	0.86200964	0.20369294	0.381011	0.8440499	0.43772036	0.3959791	0.39649305	0.33520278	0.7759829	0.38951734	0.78050464	0.80788094
LAMA3	0.21549618	0.84196895	0.40444466	0.96835816	0.8866103	0.29872236	0.6391103	0.8770331	0.5803091	0.31338716	0.18116128	0.4055741	0.2900693	0.20022616	0.81374127	0.873339
LAMB3	0.20367402	0.849824	0.3938373	0.96899104	0.883193	0.3071973	0.6463352	0.8830575	0.5736978	0.3209527	0.18663555	0.39860743	0.2795496	0.19408783	0.8215988	0.8650551
LAMC2	0.21549645	0.8419639	0.40446293	0.96836185	0.8866121	0.29871708	0.63911015	0.87703294	0.5803304	0.31338203	0.18116249	0.40557545	0.29003876	0.2002273	0.8137388	0.8733459
LOX	0.7028813	0.5627311	0.5787131	0.63420105	0.7927006	0.14805445	0.20697203	0.70942336	0.23635182	0.4215246	0.6734324	0.3209734	0.8348888	0.5617514	0.603647	0.639633
LOXL1	0.7068412	0.56160706	0.57828367	0.63502663	0.7914586	0.14827213	0.20643914	0.7096789	0.23383917	0.42157164	0.6766654	0.31992188	0.8358376	0.5637028	0.6023147	0.63729537
PCOLCE	0.7437096	0.41839564	0.72759724	0.8966939	0.92302144	0.12716185	0.42187017	0.72721136	0.51871705	0.4397217	0.47052342	0.21176776	0.824348	0.36533383	0.8648058	0.7887988
PCOLCE2	0.7440999	0.41708952	0.72608614	0.8971351	0.9224856	0.12827675	0.4224236	0.72575074	0.52057374	0.4396133	0.46775272	0.21358407	0.82300526	0.36509937	0.8647945	0.78785807
NKX2-5	0.19753185	0.7139942	0.6467671	0.9694462	0.95968646	0.07118545	0.24677163	0.20521745	0.42694992	0.21038127	0.0054781805	0.12628736	0.59015596	0.1365327	0.95779675	0.9078539
DLX5	0.3673701	0.47755778	0.5763944	0.42173502	0.67025	0.4190006	0.5142006	0.34382144	0.4396057	0.48027962	0.31084928	0.5473705	0.5904524	0.42977244	0.79298383	0.7401832
LIMK1	0.022654189	0.9339502	0.8673572	0.99994314	0.9988555	0.026369335	0.9393763	0.91692805	0.845399	0.117241986	0.0003798487	0.9757027	9.8054516e-05	0.11949613	0.9996006	0.99978834
TRPC1	0.10095574	0.38088167	0.7377231	0.82096267	0.7573811	0.38896427	0.3940306	0.62331945	0.626976	0.70998454	0.66357505	0.6557003	0.089956194	0.44662467	0.44090977	0.96994656
TRPC3	0.16449822	0.24854533	0.930312	0.99756384	0.94471765	0.2908921	0.734621	0.67805654	0.4870006	0.74617976	0.20330809	0.9438902	0.003887598	0.8188396	0.91969603	0.980283
TRPC4	0.09718907	0.63827616	0.52437514	0.6374149	0.6880863	0.52134514	0.38537416	0.52059287	0.4253463	0.64510715	0.4361353	0.73449135	0.26741138	0.29481316	0.82067853	0.8784407
TRPC5	0.14984159	0.51563185	0.76038605	0.9446585	0.8160282	0.3895677	0.6034752	0.64929515	0.44453818	0.7077428	0.29430795	0.80497396	0.05422221	0.5098935	0.8807995	0.92293584
TCIRG1	0.07647664	0.39145473	0.7207428	0.62949246	0.73033255	0.040759962	0.059364617	0.053290103	0.5102358	0.44717512	0.0534068	0.4445657	0.29716247	0.71155316	0.89129186	0.5194457
DEPDC5	0.16388094	0.2218542	0.8683479	0.7557208	0.78359497	0.0052110213	0.020271285	0.023407858	0.19016682	0.322429	0.053550594	0.38941413	0.31338695	0.8326404	0.87362015	0.08943338
ITFG2	0.23006988	0.5499655	0.45791253	0.57035667	0.1773591	0.22436303	0.008214563	0.12484189	0.19682972	0.87379885	0.5836187	0.46174398	0.26579225	0.8812698	0.9938496	0.09939453
KPTN	0.22602142	0.54199815	0.47403497	0.5534202	0.1731087	0.21345104	0.009540645	0.11348115	0.20900606	0.8765421	0.59253967	0.45631236	0.27249947	0.877313	0.9928663	0.10939687
MIOS	0.20932347	0.43891472	0.59867585	0.6465182	0.4034274	0.07196045	0.012579795	0.11385369	0.18730822	0.70146245	0.27380764	0.4200172	0.2888614	0.86234254	0.98029625	0.12076693
NPRL2	0.1637027	0.2217609	0.86846906	0.75559485	0.78338075	0.0052095586	0.020268109	0.023344317	0.19023882	0.32266057	0.053590573	0.38946372	0.3136034	0.83269066	0.8737119	0.089314155
NPRL3	0.16369303	0.22146872	0.8684056	0.7553645	0.7835229	0.0051989458	0.020267356	0.023310807	0.19016439	0.32277495	0.0535093	0.38943863	0.31359076	0.8327227	0.87366724	0.08929594
SZT2	0.23074396	0.5390688	0.46525753	0.5654279	0.18380643	0.21662717	0.008471998	0.12517357	0.19871269	0.87218124	0.57534385	0.45479858	0.26438725	0.8802296	0.993543	0.10504763
WDR24	0.19382042	0.3919222	0.6596348	0.649195	0.46169356	0.049423262	0.014748188	0.09238242	0.18964154	0.66457045	0.22897603	0.3978563	0.30179903	0.85592693	0.9738458	0.12597746
WDR59	0.20183869	0.41876826	0.624704	0.6387396	0.42789838	0.060883142	0.013787348	0.105685435	0.1825306	0.69130677	0.2603068	0.3966307	0.2924425	0.86050093	0.9786704	0.12172893
RUFY1	0.46393442	0.4611186	0.44265702	0.52433777	0.5419399	0.53744096	0.48483583	0.55146974	0.5699695	0.41108727	0.5448907	0.48250684	0.39568287	0.46739623	0.50201946	0.5460539
BOC	0.2974257	0.67248505	0.6878799	0.56164706	0.5368541	0.37552214	0.51529336	0.64814615	0.74198586	0.5392532	0.32046032	0.36114776	0.552761	0.33671528	0.6876404	0.8449828
DHH	0.42425966	0.707335	0.8303152	0.5750008	0.72857976	0.20820798	0.5159502	0.62777394	0.7398515	0.48826635	0.12857999	0.29861638	0.60551286	0.22914994	0.8981877	0.8720756
IHH	0.36349043	0.76210344	0.81388587	0.6345144	0.7541409	0.21006134	0.53624594	0.6891051	0.7563081	0.5041571	0.1252629	0.31112733	0.54447913	0.1696809	0.90380865	0.8964331
BOP1	0.7811134	0.96009374	0.9955913	0.06834848	0.00791624	0.15296416	0.99700934	0.0018249142	0.12000639	0.97378653	0.034633353	0.016056102	0.9973232	0.25248343	0.9999279	0.91128045
DCAF13	0.69429946	0.9716275	0.99908113	0.05641668	0.010908438	0.06439807	0.9962249	0.002132286	0.27974376	0.9869955	0.029363675	0.010422312	0.99915516	0.31952572	0.9999795	0.9489946
DDX47	0.7962199	0.97428674	0.99910575	0.04302328	0.010100303	0.0659312	0.9974234	0.0011161057	0.26976207	0.98691225	0.04063533	0.011566831	0.9993742	0.21099089	0.9999821	0.91898537
DDX49	0.79619175	0.9742551	0.9991043	0.04305918	0.010108421	0.066029675	0.99742436	0.001117188	0.26977062	0.9868879	0.04056594	0.0115556335	0.99937326	0.2110086	0.9999821	0.9190194
DDX52	0.796208	0.9742665	0.9991049	0.043043006	0.010104758	0.06597591	0.9974235	0.0011166561	0.26977718	0.98690015	0.040600643	0.011561669	0.9993736	0.21099369	0.9999821	0.91899765
DHX37	0.79620636	0.9742615	0.99910456	0.04305028	0.010106035	0.06599594	0.99742424	0.0011167353	0.26977968	0.9868938	0.040581927	0.011561156	0.9993734	0.21099815	0.9999821	0.91901195
EMG1	0.7962387	0.97425914	0.99910456	0.043072075	0.010101838	0.06600126	0.9974252	0.001116188	0.2698167	0.9868967	0.040593706	0.011560236	0.99937326	0.21099788	0.9999821	0.9189848
FBL	0.79618126	0.9742664	0.9991048	0.04303621	0.010108178	0.06599456	0.9974233	0.0011172898	0.26974523	0.9868952	0.040584374	0.011558291	0.9993736	0.21100728	0.9999821	0.91901994
FCF1	0.8036957	0.9746342	0.9994803	0.05988796	0.008896652	0.059670616	0.9990349	0.00070740766	0.27601713	0.9884311	0.0092867585	0.007975181	0.99926335	0.2275571	0.9999939	0.9445283
HEATR1	0.80013216	0.97506523	0.99947053	0.060427517	0.008353282	0.06145661	0.99908304	0.0006896237	0.274432	0.9887233	0.009812513	0.0083193425	0.9992285	0.2303503	0.99999344	0.94469583
IMP3	0.79621094	0.97425926	0.99910456	0.043061256	0.010104695	0.06600908	0.9974246	0.0011167757	0.26978347	0.98689413	0.04058377	0.0115579255	0.9993734	0.21100569	0.9999821	0.9190018
IMP4	0.79622614	0.9742458	0.99910384	0.043086935	0.010103421	0.066038236	0.997426	0.0011165071	0.26981413	0.98688823	0.040566955	0.011556609	0.9993729	0.21100308	0.9999821	0.9189966
KRR1	0.7962087	0.97426164	0.99910456	0.0430527	0.0101057775	0.06599958	0.9974245	0.0011167848	0.269778	0.9868934	0.04058117	0.011559909	0.9993734	0.2110021	0.9999821	0.91901296
MPHOSPH10	0.7962136	0.9742715	0.99910504	0.043042023	0.010104061	0.06597328	0.99742377	0.0011168135	0.26976806	0.9869011	0.040603496	0.011560378	0.99937385	0.21100603	0.9999821	0.9190013
NOC4L	0.79622746	0.9742467	0.99910396	0.043085735	0.010104185	0.06603835	0.99742585	0.0011165305	0.26981616	0.9868874	0.040565804	0.011556663	0.9993729	0.2110032	0.9999821	0.9189996
NOL11	0.8000102	0.9750667	0.99947125	0.060434442	0.008359066	0.061466344	0.99908316	0.00069046946	0.27446944	0.988725	0.009808099	0.008333146	0.999228	0.23043407	0.99999344	0.94464403
NOL6	0.79503715	0.97531474	0.9992638	0.05384146	0.0075374967	0.066363886	0.99858165	0.00079046347	0.27575707	0.9888859	0.02394476	0.010599257	0.99922025	0.22911611	0.9999882	0.9337289
NOP14	0.7961884	0.9742537	0.9991042	0.043052226	0.01010883	0.06601475	0.9974241	0.0011173429	0.26976362	0.9868881	0.040562835	0.011557496	0.99937326	0.2110072	0.9999821	0.9190278
NOP56	0.7962321	0.9742802	0.9991055	0.043033972	0.010100856	0.06594165	0.99742365	0.0011162455	0.26977542	0.98690873	0.040626433	0.011564273	0.999374	0.21099369	0.9999821	0.9189888
NOP58	0.77842945	0.9687335	0.99907684	0.051630337	0.0138198435	0.051036574	0.99685353	0.0010878625	0.2594372	0.9831303	0.036361516	0.013076894	0.99924135	0.22493939	0.99997413	0.9096028
PDCD11	0.79621714	0.9742507	0.9991041	0.043074384	0.010104275	0.066025086	0.9974254	0.0011165412	0.26980153	0.98688984	0.04057088	0.011558471	0.999373	0.21099998	0.9999821	0.9190024
PWP2	0.7961892	0.97423935	0.9991036	0.043075357	0.010110225	0.066056766	0.9974251	0.0011171843	0.26979125	0.98687893	0.040538207	0.011555584	0.99937266	0.21100298	0.9999821	0.9190296
RCL1	0.7961865	0.97424364	0.9991037	0.04306932	0.0101075815	0.0660426	0.9974252	0.0011169114	0.26978016	0.98688394	0.04054988	0.0115577625	0.9993728	0.21099775	0.9999821	0.91902196
RPS14	0.81133926	0.97472113	0.99953043	0.06326899	0.009586028	0.055827327	0.999129	0.00067940087	0.27931315	0.98800397	0.0065432126	0.007019658	0.9992908	0.22637405	0.99999535	0.9486579
RPS2	0.8104943	0.97263	0.9994873	0.06618869	0.010447206	0.057671007	0.9990508	0.00074845296	0.28751072	0.98683816	0.0060445876	0.006826292	0.99923587	0.22710283	0.9999951	0.94859374
RPS6	0.8012458	0.973344	0.99946135	0.07360441	0.010642238	0.057218112	0.99908173	0.0007292239	0.28442028	0.9867387	0.006297963	0.007326575	0.9992143	0.2238604	0.99999464	0.94581425
RPS7	0.81133926	0.97472113	0.99953043	0.06326899	0.009586028	0.055827327	0.999129	0.00067940087	0.27931315	0.98800397	0.0065432126	0.007019658	0.9992908	0.22637405	0.99999535	0.9486579
RPS9	0.81133926	0.97472113	0.99953043	0.06326899	0.009586028	0.055827327	0.999129	0.00067940087	0.27931315	0.98800397	0.0065432126	0.007019658	0.9992908	0.22637405	0.99999535	0.9486579
